lat,lon,date,value
40.176767676767675,-120.78787878787878,2023-06-11,4.01
40.176767676767675,-120.78787878787878,2023-06-18,10.0
40.176767676767675,-120.78787878787878,2023-06-25,7.47
40.176767676767675,-120.78787878787878,2023-07-02,3.7
40.176767676767675,-120.78787878787878,2023-07-09,5.94
40.176767676767675,-120.78787878787878,2023-07-16,5.17
40.176767676767675,-120.78787878787878,2023-07-23,6.3
40.176767676767675,-120.78787878787878,2023-07-30,1.95
40.176767676767675,-120.78787878787878,2023-08-06,5.86
40.176767676767675,-120.78787878787878,2023-08-13,5.43
40.176767676767675,-120.78787878787878,2023-08-20,6.49
40.176767676767675,-120.78787878787878,2023-08-27,7.1
40.176767676767675,-120.78787878787878,2023-09-03,8.0
40.176767676767675,-120.78787878787878,2023-09-10,0.94
40.176767676767675,-120.78787878787878,2023-09-17,7.8
40.176767676767675,-120.78787878787878,2023-09-24,4.03
40.176767676767675,-120.78787878787878,2023-10-01,3.14
40.176767676767675,-120.78787878787878,2023-10-08,3.65
40.176767676767675,-120.78787878787878,2023-10-15,4.12
40.176767676767675,-120.78787878787878,2023-10-22,6.0
40.176767676767675,-120.78787878787878,2023-10-29,2.96
40.176767676767675,-120.78787878787878,2023-11-05,8.43
40.176767676767675,-120.78787878787878,2023-11-12,7.76
40.176767676767675,-120.78787878787878,2023-11-19,5.07
40.176767676767675,-120.78787878787878,2023-11-26,1.51
40.176767676767675,-120.78787878787878,2023-12-03,7.81
40.176767676767675,-120.78787878787878,2023-12-10,4.9
40.176767676767675,-120.78787878787878,2023-12-17,0.35
40.176767676767675,-120.78787878787878,2023-12-24,2.87
40.176767676767675,-120.78787878787878,2023-12-31,7.28
40.176767676767675,-120.25757575757575,2023-01-01,7.93
40.176767676767675,-120.25757575757575,2023-01-08,2.31
40.176767676767675,-120.25757575757575,2023-01-15,2.46
40.176767676767675,-120.25757575757575,2023-01-22,6.81
40.176767676767675,-120.25757575757575,2023-01-29,9.27
40.176767676767675,-120.25757575757575,2023-02-05,8.09
40.176767676767675,-120.25757575757575,2023-02-12,6.2
40.176767676767675,-120.25757575757575,2023-02-19,3.71
40.176767676767675,-120.25757575757575,2023-02-26,6.98
40.176767676767675,-120.25757575757575,2023-03-05,4.57
40.176767676767675,-120.25757575757575,2023-03-12,0.2
40.176767676767675,-120.25757575757575,2023-03-19,9.14
40.176767676767675,-120.25757575757575,2023-03-26,6.54
40.176767676767675,-120.25757575757575,2023-04-02,6.16
40.176767676767675,-120.25757575757575,2023-04-09,4.65
40.176767676767675,-120.25757575757575,2023-04-16,2.49
40.176767676767675,-120.25757575757575,2023-04-23,2.61
40.176767676767675,-120.25757575757575,2023-04-30,2.47
40.176767676767675,-120.25757575757575,2023-05-07,5.17
40.176767676767675,-120.25757575757575,2023-05-14,5.12
40.176767676767675,-120.25757575757575,2023-05-21,1.76
40.176767676767675,-120.25757575757575,2023-05-28,2.76
40.176767676767675,-120.25757575757575,2023-06-04,3.22
40.176767676767675,-120.25757575757575,2023-06-11,1.83
40.176767676767675,-120.25757575757575,2023-06-18,3.86
40.176767676767675,-120.25757575757575,2023-06-25,0.54
40.176767676767675,-120.25757575757575,2023-07-02,5.55
40.176767676767675,-120.25757575757575,2023-07-09,5.77
40.176767676767675,-120.25757575757575,2023-07-16,6.0
40.176767676767675,-120.25757575757575,2023-07-23,4.63
40.176767676767675,-120.25757575757575,2023-07-30,6.11
40.176767676767675,-120.25757575757575,2023-08-06,1.83
40.176767676767675,-120.25757575757575,2023-08-13,6.56
40.176767676767675,-120.25757575757575,2023-08-20,1.64
40.176767676767675,-120.25757575757575,2023-08-27,6.82
40.176767676767675,-120.25757575757575,2023-09-03,7.48
40.176767676767675,-120.25757575757575,2023-09-10,0.11
40.176767676767675,-120.25757575757575,2023-09-17,7.58
40.176767676767675,-120.25757575757575,2023-09-24,5.29
40.176767676767675,-120.25757575757575,2023-10-01,0.37
40.176767676767675,-120.25757575757575,2023-10-08,2.05
40.176767676767675,-120.25757575757575,2023-10-15,5.33
40.176767676767675,-120.25757575757575,2023-10-22,4.52
40.176767676767675,-120.25757575757575,2023-10-29,2.68
40.176767676767675,-120.25757575757575,2023-11-05,0.48
40.176767676767675,-120.25757575757575,2023-11-12,4.96
40.176767676767675,-120.25757575757575,2023-11-19,0.07
40.176767676767675,-120.25757575757575,2023-11-26,6.71
40.176767676767675,-120.25757575757575,2023-12-03,6.85
40.176767676767675,-120.25757575757575,2023-12-10,0.74
40.176767676767675,-120.25757575757575,2023-12-17,9.53
40.176767676767675,-120.25757575757575,2023-12-24,5.11
40.176767676767675,-120.25757575757575,2023-12-31,8.38
40.176767676767675,-119.72727272727273,2023-01-01,7.12
40.176767676767675,-119.72727272727273,2023-01-08,2.26
40.176767676767675,-119.72727272727273,2023-01-15,9.93
40.176767676767675,-119.72727272727273,2023-01-22,4.5
40.176767676767675,-119.72727272727273,2023-01-29,9.42
40.176767676767675,-119.72727272727273,2023-02-05,4.31
40.176767676767675,-119.72727272727273,2023-02-12,8.19
40.176767676767675,-119.72727272727273,2023-02-19,9.64
40.176767676767675,-119.72727272727273,2023-02-26,7.17
40.176767676767675,-119.72727272727273,2023-03-05,6.19
40.176767676767675,-119.72727272727273,2023-03-12,0.36
40.176767676767675,-119.72727272727273,2023-03-19,6.03
40.176767676767675,-119.72727272727273,2023-03-26,1.74
40.176767676767675,-119.72727272727273,2023-04-02,9.53
40.176767676767675,-119.72727272727273,2023-04-09,9.77
40.176767676767675,-119.72727272727273,2023-04-16,3.66
40.176767676767675,-119.72727272727273,2023-04-23,4.43
40.176767676767675,-119.72727272727273,2023-04-30,9.82
40.176767676767675,-119.72727272727273,2023-05-07,0.74
40.176767676767675,-119.72727272727273,2023-05-14,2.42
40.176767676767675,-119.72727272727273,2023-05-21,2.91
40.176767676767675,-119.72727272727273,2023-05-28,5.28
40.176767676767675,-119.72727272727273,2023-06-04,6.29
40.176767676767675,-119.72727272727273,2023-06-11,3.01
40.176767676767675,-119.72727272727273,2023-06-18,4.76
40.176767676767675,-119.72727272727273,2023-06-25,9.83
40.176767676767675,-119.72727272727273,2023-07-02,3.21
40.176767676767675,-119.72727272727273,2023-07-09,3.89
40.176767676767675,-119.72727272727273,2023-07-16,8.34
40.176767676767675,-119.72727272727273,2023-07-23,1.4
40.176767676767675,-119.72727272727273,2023-07-30,9.22
40.176767676767675,-119.72727272727273,2023-08-06,1.0
40.176767676767675,-119.72727272727273,2023-08-13,0.8
40.176767676767675,-119.72727272727273,2023-08-20,3.41
40.176767676767675,-119.72727272727273,2023-08-27,5.44
40.176767676767675,-119.72727272727273,2023-09-03,8.02
40.176767676767675,-119.72727272727273,2023-09-10,8.66
40.176767676767675,-119.72727272727273,2023-09-17,9.32
40.176767676767675,-119.72727272727273,2023-09-24,5.64
40.176767676767675,-119.72727272727273,2023-10-01,0.37
40.176767676767675,-119.72727272727273,2023-10-08,0.86
40.176767676767675,-119.72727272727273,2023-10-15,5.52
40.176767676767675,-119.72727272727273,2023-10-22,9.13
40.176767676767675,-119.72727272727273,2023-10-29,0.49
40.176767676767675,-119.72727272727273,2023-11-05,1.71
40.176767676767675,-119.72727272727273,2023-11-12,1.18
40.176767676767675,-119.72727272727273,2023-11-19,3.49
40.176767676767675,-119.72727272727273,2023-11-26,5.58
40.176767676767675,-119.72727272727273,2023-12-03,8.2
40.176767676767675,-119.72727272727273,2023-12-10,9.52
40.176767676767675,-119.72727272727273,2023-12-17,5.08
40.176767676767675,-119.72727272727273,2023-12-24,7.36
40.176767676767675,-119.72727272727273,2023-12-31,3.11
40.176767676767675,-119.1969696969697,2023-01-01,6.49
40.176767676767675,-119.1969696969697,2023-01-08,7.85
40.176767676767675,-119.1969696969697,2023-01-15,7.17
40.176767676767675,-119.1969696969697,2023-01-22,0.48
40.176767676767675,-119.1969696969697,2023-01-29,1.64
40.176767676767675,-119.1969696969697,2023-02-05,4.48
40.176767676767675,-119.1969696969697,2023-02-12,0.56
40.176767676767675,-119.1969696969697,2023-02-19,0.44
40.176767676767675,-119.1969696969697,2023-02-26,2.97
40.176767676767675,-119.1969696969697,2023-03-05,5.5
40.176767676767675,-119.1969696969697,2023-03-12,1.42
40.176767676767675,-119.1969696969697,2023-03-19,9.35
40.176767676767675,-119.1969696969697,2023-03-26,8.7
40.176767676767675,-119.1969696969697,2023-04-02,1.04
40.176767676767675,-119.1969696969697,2023-04-09,6.4
40.176767676767675,-119.1969696969697,2023-04-16,5.79
40.176767676767675,-119.1969696969697,2023-04-23,1.77
40.176767676767675,-119.1969696969697,2023-04-30,3.78
40.176767676767675,-119.1969696969697,2023-05-07,9.46
40.176767676767675,-119.1969696969697,2023-05-14,2.33
40.176767676767675,-119.1969696969697,2023-05-21,9.5
40.176767676767675,-119.1969696969697,2023-05-28,4.67
40.176767676767675,-119.1969696969697,2023-06-04,7.22
40.176767676767675,-119.1969696969697,2023-06-11,0.44
40.176767676767675,-119.1969696969697,2023-06-18,8.77
40.176767676767675,-119.1969696969697,2023-06-25,4.54
40.176767676767675,-119.1969696969697,2023-07-02,0.08
40.176767676767675,-119.1969696969697,2023-07-09,2.16
40.176767676767675,-119.1969696969697,2023-07-16,0.81
40.176767676767675,-119.1969696969697,2023-07-23,0.83
40.176767676767675,-119.1969696969697,2023-07-30,5.91
40.176767676767675,-119.1969696969697,2023-08-06,9.12
40.176767676767675,-119.1969696969697,2023-08-13,4.1
40.176767676767675,-119.1969696969697,2023-08-20,6.9
40.176767676767675,-119.1969696969697,2023-08-27,1.43
40.176767676767675,-119.1969696969697,2023-09-03,4.29
40.176767676767675,-119.1969696969697,2023-09-10,5.75
40.176767676767675,-119.1969696969697,2023-09-17,6.16
40.176767676767675,-119.1969696969697,2023-09-24,5.79
40.176767676767675,-119.1969696969697,2023-10-01,7.95
40.176767676767675,-119.1969696969697,2023-10-08,5.82
40.176767676767675,-119.1969696969697,2023-10-15,0.26
40.176767676767675,-119.1969696969697,2023-10-22,4.72
40.176767676767675,-119.1969696969697,2023-10-29,6.85
40.176767676767675,-119.1969696969697,2023-11-05,2.25
40.176767676767675,-119.1969696969697,2023-11-12,9.0
40.176767676767675,-119.1969696969697,2023-11-19,1.83
40.176767676767675,-119.1969696969697,2023-11-26,7.88
40.176767676767675,-119.1969696969697,2023-12-03,4.39
40.176767676767675,-119.1969696969697,2023-12-10,4.31
40.176767676767675,-119.1969696969697,2023-12-17,9.55
40.176767676767675,-119.1969696969697,2023-12-24,6.54
40.176767676767675,-119.1969696969697,2023-12-31,2.79
40.176767676767675,-118.66666666666667,2023-01-01,8.48
40.176767676767675,-118.66666666666667,2023-01-08,2.67
40.176767676767675,-118.66666666666667,2023-01-15,3.26
40.176767676767675,-118.66666666666667,2023-01-22,1.37
40.176767676767675,-118.66666666666667,2023-01-29,0.62
40.176767676767675,-118.66666666666667,2023-02-05,8.35
40.176767676767675,-118.66666666666667,2023-02-12,3.72
40.176767676767675,-118.66666666666667,2023-02-19,8.81
40.176767676767675,-118.66666666666667,2023-02-26,9.51
40.176767676767675,-118.66666666666667,2023-03-05,3.27
40.176767676767675,-118.66666666666667,2023-03-12,5.36
40.176767676767675,-118.66666666666667,2023-03-19,0.94
40.176767676767675,-118.66666666666667,2023-03-26,3.02
40.176767676767675,-118.66666666666667,2023-04-02,4.96
40.176767676767675,-118.66666666666667,2023-04-09,4.91
40.176767676767675,-118.66666666666667,2023-04-16,0.64
40.176767676767675,-118.66666666666667,2023-04-23,6.55
40.176767676767675,-118.66666666666667,2023-04-30,8.09
40.176767676767675,-118.66666666666667,2023-05-07,1.03
40.176767676767675,-118.66666666666667,2023-05-14,3.61
40.176767676767675,-118.66666666666667,2023-05-21,6.19
40.176767676767675,-118.66666666666667,2023-05-28,4.35
40.176767676767675,-118.66666666666667,2023-06-04,2.02
40.176767676767675,-118.66666666666667,2023-06-11,0.55
40.176767676767675,-118.66666666666667,2023-06-18,6.63
40.176767676767675,-118.66666666666667,2023-06-25,1.28
40.176767676767675,-118.66666666666667,2023-07-02,9.35
40.176767676767675,-118.66666666666667,2023-07-09,7.78
40.176767676767675,-118.66666666666667,2023-07-16,4.13
40.176767676767675,-118.66666666666667,2023-07-23,8.35
40.176767676767675,-118.66666666666667,2023-07-30,7.01
40.176767676767675,-118.66666666666667,2023-08-06,8.99
40.176767676767675,-118.66666666666667,2023-08-13,8.47
40.176767676767675,-118.66666666666667,2023-08-20,1.79
40.176767676767675,-118.66666666666667,2023-08-27,2.99
40.176767676767675,-118.66666666666667,2023-09-03,9.44
40.176767676767675,-118.66666666666667,2023-09-10,9.84
40.176767676767675,-118.66666666666667,2023-09-17,5.14
40.176767676767675,-118.66666666666667,2023-09-24,9.43
40.176767676767675,-118.66666666666667,2023-10-01,5.68
40.176767676767675,-118.66666666666667,2023-10-08,4.55
40.176767676767675,-118.66666666666667,2023-10-15,0.24
40.176767676767675,-118.66666666666667,2023-10-22,6.57
40.176767676767675,-118.66666666666667,2023-10-29,9.1
40.176767676767675,-118.66666666666667,2023-11-05,0.5
40.176767676767675,-118.66666666666667,2023-11-12,4.09
40.176767676767675,-118.66666666666667,2023-11-19,0.66
40.176767676767675,-118.66666666666667,2023-11-26,1.72
40.176767676767675,-118.66666666666667,2023-12-03,3.04
40.176767676767675,-118.66666666666667,2023-12-10,1.01
40.176767676767675,-118.66666666666667,2023-12-17,1.01
40.176767676767675,-118.66666666666667,2023-12-24,0.45
40.176767676767675,-118.66666666666667,2023-12-31,7.92
40.176767676767675,-118.13636363636364,2023-01-01,1.65
40.176767676767675,-118.13636363636364,2023-01-08,3.51
40.176767676767675,-118.13636363636364,2023-01-15,1.37
40.176767676767675,-118.13636363636364,2023-01-22,8.28
40.176767676767675,-118.13636363636364,2023-01-29,9.64
40.176767676767675,-118.13636363636364,2023-02-05,1.07
40.176767676767675,-118.13636363636364,2023-02-12,3.01
40.176767676767675,-118.13636363636364,2023-02-19,5.0
40.176767676767675,-118.13636363636364,2023-02-26,2.33
40.176767676767675,-118.13636363636364,2023-03-05,9.04
40.176767676767675,-118.13636363636364,2023-03-12,7.88
40.176767676767675,-118.13636363636364,2023-03-19,2.09
40.176767676767675,-118.13636363636364,2023-03-26,1.07
40.176767676767675,-118.13636363636364,2023-04-02,5.77
40.176767676767675,-118.13636363636364,2023-04-09,5.26
40.176767676767675,-118.13636363636364,2023-04-16,3.86
40.176767676767675,-118.13636363636364,2023-04-23,0.61
40.176767676767675,-118.13636363636364,2023-04-30,6.85
40.176767676767675,-118.13636363636364,2023-05-07,9.63
40.176767676767675,-118.13636363636364,2023-05-14,3.35
40.176767676767675,-118.13636363636364,2023-05-21,7.82
40.176767676767675,-118.13636363636364,2023-05-28,6.53
40.176767676767675,-118.13636363636364,2023-06-04,4.26
40.176767676767675,-118.13636363636364,2023-06-11,5.53
40.176767676767675,-118.13636363636364,2023-06-18,8.54
40.176767676767675,-118.13636363636364,2023-06-25,0.09
40.176767676767675,-118.13636363636364,2023-07-02,1.07
40.176767676767675,-118.13636363636364,2023-07-09,6.86
40.176767676767675,-118.13636363636364,2023-07-16,5.34
40.176767676767675,-118.13636363636364,2023-07-23,6.79
40.176767676767675,-118.13636363636364,2023-07-30,9.75
40.176767676767675,-118.13636363636364,2023-08-06,0.82
40.176767676767675,-118.13636363636364,2023-08-13,1.15
40.176767676767675,-118.13636363636364,2023-08-20,2.3
40.176767676767675,-118.13636363636364,2023-08-27,9.51
40.176767676767675,-118.13636363636364,2023-09-03,8.27
40.176767676767675,-118.13636363636364,2023-09-10,7.87
40.176767676767675,-118.13636363636364,2023-09-17,7.6
40.176767676767675,-118.13636363636364,2023-09-24,0.01
40.176767676767675,-118.13636363636364,2023-10-01,0.85
40.176767676767675,-118.13636363636364,2023-10-08,6.66
40.176767676767675,-118.13636363636364,2023-10-15,6.85
40.176767676767675,-118.13636363636364,2023-10-22,7.08
40.176767676767675,-118.13636363636364,2023-10-29,8.59
40.176767676767675,-118.13636363636364,2023-11-05,6.09
40.176767676767675,-118.13636363636364,2023-11-12,4.7
40.176767676767675,-118.13636363636364,2023-11-19,3.07
40.176767676767675,-118.13636363636364,2023-11-26,9.37
40.176767676767675,-118.13636363636364,2023-12-03,8.7
40.176767676767675,-118.13636363636364,2023-12-10,3.17
40.176767676767675,-118.13636363636364,2023-12-17,6.37
40.176767676767675,-118.13636363636364,2023-12-24,9.8
40.176767676767675,-118.13636363636364,2023-12-31,4.12
40.176767676767675,-117.60606060606061,2023-01-01,6.94
40.176767676767675,-117.60606060606061,2023-01-08,1.23
40.176767676767675,-117.60606060606061,2023-01-15,1.99
40.176767676767675,-117.60606060606061,2023-01-22,4.82
40.176767676767675,-117.60606060606061,2023-01-29,7.42
40.176767676767675,-117.60606060606061,2023-02-05,4.74
40.176767676767675,-117.60606060606061,2023-02-12,9.45
40.176767676767675,-117.60606060606061,2023-02-19,4.31
40.176767676767675,-117.60606060606061,2023-02-26,2.52
40.176767676767675,-117.60606060606061,2023-03-05,3.96
40.176767676767675,-117.60606060606061,2023-03-12,7.66
40.176767676767675,-117.60606060606061,2023-03-19,2.93
40.176767676767675,-117.60606060606061,2023-03-26,5.34
40.176767676767675,-117.60606060606061,2023-04-02,9.35
40.176767676767675,-117.60606060606061,2023-04-09,8.6
40.176767676767675,-117.60606060606061,2023-04-16,3.46
40.176767676767675,-117.60606060606061,2023-04-23,3.99
40.176767676767675,-117.60606060606061,2023-04-30,0.76
40.176767676767675,-117.60606060606061,2023-05-07,9.92
40.176767676767675,-117.60606060606061,2023-05-14,3.7
40.176767676767675,-117.60606060606061,2023-05-21,6.15
40.176767676767675,-117.60606060606061,2023-05-28,9.81
40.176767676767675,-117.60606060606061,2023-06-04,8.84
40.176767676767675,-117.60606060606061,2023-06-11,9.43
40.176767676767675,-117.60606060606061,2023-06-18,6.25
40.176767676767675,-117.60606060606061,2023-06-25,1.44
40.176767676767675,-117.60606060606061,2023-07-02,7.5
40.176767676767675,-117.60606060606061,2023-07-09,4.36
40.176767676767675,-117.60606060606061,2023-07-16,5.21
40.176767676767675,-117.60606060606061,2023-07-23,5.77
40.176767676767675,-117.60606060606061,2023-07-30,2.33
40.176767676767675,-117.60606060606061,2023-08-06,1.03
40.176767676767675,-117.60606060606061,2023-08-13,6.86
